Rank,Platform,Genre,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Total_Regional_Sales,Breakout,Years_Since_Release
4420,4,5,0.3,0.11,0.0,0.04,0.44,0.4499999999999999,0,16.0
4421,16,1,0.22,0.17,0.0,0.06,0.44,0.45,0,23.0
4422,26,0,0.2,0.21,0.0,0.04,0.44,0.45,0,10.0
4423,16,0,0.22,0.17,0.0,0.06,0.44,0.45,0,21.0
4424,29,7,0.3,0.12,0.0,0.02,0.44,0.44,0,20.0
4425,25,3,0.41,0.0,0.0,0.03,0.44,0.4399999999999999,0,16.0
4426,28,0,0.28,0.13,0.0,0.04,0.44,0.45,0,13.0
4427,17,0,0.14,0.2,0.03,0.08,0.44,0.45,0,12.0
4428,4,9,0.4,0.01,0.02,0.0,0.44,0.43,0,21.0
4429,16,0,0.22,0.17,0.0,0.06,0.44,0.45,0,22.0
4430,29,0,0.33,0.1,0.0,0.02,0.44,0.45,0,19.0
4431,28,0,0.26,0.13,0.01,0.04,0.44,0.44,0,12.0
4432,30,8,0.26,0.15,0.0,0.04,0.44,0.45,0,9.0
4433,15,10,0.0,0.0,0.41,0.03,0.44,0.4399999999999999,0,29.0
4434,29,10,0.35,0.08,0.0,0.01,0.44,0.44,0,23.0
4435,16,8,0.37,0.01,0.0,0.06,0.44,0.44,0,20.0
4436,25,0,0.19,0.2,0.0,0.05,0.44,0.44,0,16.0
4437,25,0,0.25,0.15,0.0,0.04,0.44,0.44,0,16.0
4438,29,0,0.33,0.1,0.0,0.02,0.44,0.45,0,20.0
4439,6,4,0.0,0.0,0.43,0.01,0.44,0.44,0,22.0
4440,15,8,0.25,0.17,0.0,0.03,0.44,0.45,0,28.0
4441,28,6,0.18,0.22,0.0,0.04,0.44,0.44,0,14.0
4442,15,6,0.07,0.05,0.3,0.03,0.44,0.4499999999999999,0,26.0
4443,17,0,0.19,0.1,0.11,0.05,0.44,0.45,0,13.0
4444,28,8,0.28,0.12,0.0,0.04,0.44,0.44,0,14.0
4445,29,0,0.33,0.1,0.0,0.02,0.44,0.45,0,19.0
4446,25,3,0.1,0.29,0.0,0.05,0.44,0.44,0,17.0
4447,4,3,0.4,0.01,0.0,0.03,0.44,0.44,0,18.0
4448,28,8,0.36,0.04,0.01,0.04,0.44,0.4499999999999999,0,18.0
4449,16,8,0.0,0.0,0.44,0.0,0.44,0.44,0,20.0
4450,15,5,0.25,0.17,0.0,0.03,0.44,0.45,0,25.0
4451,15,7,0.25,0.17,0.0,0.03,0.44,0.45,0,29.0
4452,23,5,0.0,0.0,0.44,0.0,0.44,0.44,0,29.0
4453,11,5,0.16,0.03,0.15,0.1,0.44,0.4399999999999999,0,34.0
4454,10,8,0.35,0.08,0.0,0.01,0.44,0.44,0,28.0
4455,25,8,0.2,0.14,0.06,0.04,0.44,0.44,0,16.0
4456,25,3,0.41,0.0,0.0,0.03,0.44,0.4399999999999999,0,16.0
4457,17,0,0.18,0.18,0.0,0.07,0.44,0.43,0,15.0
4458,7,3,0.34,0.09,0.0,0.01,0.44,0.44,0,20.0
4459,16,11,0.0,0.0,0.44,0.0,0.44,0.44,0,18.0
4460,15,0,0.24,0.17,0.0,0.03,0.44,0.44,0,24.0
4461,4,9,0.41,0.0,0.0,0.03,0.44,0.4399999999999999,0,18.0
4462,4,9,0.4,0.0,0.0,0.03,0.44,0.43,0,18.0
4463,19,11,0.19,0.07,0.12,0.06,0.44,0.44,0,16.0
4464,29,6,0.34,0.08,0.0,0.02,0.44,0.44,0,21.0
4465,16,10,0.0,0.0,0.44,0.0,0.44,0.44,0,23.0
4466,15,10,0.24,0.17,0.0,0.03,0.44,0.44,0,25.0
4467,7,2,0.0,0.0,0.43,0.01,0.44,0.44,0,21.0
4468,4,0,0.26,0.14,0.0,0.04,0.44,0.44,0,15.0
4469,7,4,0.34,0.09,0.0,0.01,0.44,0.44,0,22.0
4470,6,0,0.31,0.12,0.0,0.01,0.44,0.44,0,22.0
4472,16,3,0.0,0.0,0.44,0.0,0.44,0.44,0,22.0
4473,4,10,0.41,0.0,0.0,0.02,0.44,0.43,0,15.0
4475,17,3,0.26,0.12,0.0,0.06,0.44,0.44,0,13.0
4476,7,8,0.34,0.09,0.0,0.01,0.44,0.44,0,23.0
4477,6,0,0.31,0.12,0.0,0.01,0.44,0.44,0,22.0
4478,28,0,0.28,0.11,0.01,0.03,0.44,0.43,0,13.0
4479,7,1,0.34,0.09,0.0,0.01,0.44,0.44,0,23.0
4480,6,0,0.31,0.12,0.0,0.01,0.44,0.44,0,21.0
4481,16,2,0.36,0.01,0.0,0.06,0.44,0.43,0,20.0
4482,16,3,0.0,0.06,0.0,0.38,0.44,0.44,0,16.0
4483,21,1,0.0,0.0,0.44,0.0,0.44,0.44,0,29.0
4484,25,4,0.4,0.0,0.0,0.03,0.44,0.43,0,18.0
4485,16,0,0.0,0.0,0.44,0.0,0.44,0.44,0,20.0
4486,4,9,0.0,0.0,0.44,0.0,0.44,0.44,0,15.0
4487,16,10,0.21,0.17,0.0,0.06,0.44,0.44,0,23.0
4488,25,3,0.41,0.0,0.0,0.03,0.44,0.4399999999999999,0,14.0
4489,16,0,0.36,0.01,0.0,0.06,0.44,0.43,0,18.0
4490,19,2,0.19,0.09,0.08,0.07,0.44,0.43,0,18.0
4491,4,5,0.16,0.0,0.26,0.01,0.44,0.43,0,19.0
4492,29,9,0.35,0.07,0.0,0.02,0.44,0.44,0,23.0
4493,25,10,0.41,0.0,0.0,0.03,0.44,0.4399999999999999,0,16.0
4494,6,1,0.26,0.1,0.07,0.01,0.43,0.44,0,21.0
4495,17,7,0.19,0.18,0.0,0.07,0.43,0.44,0,15.0
4496,2,5,0.2,0.13,0.06,0.03,0.43,0.42,0,14.0
4497,4,3,0.39,0.01,0.0,0.03,0.43,0.43,0,16.0
4498,16,0,0.21,0.17,0.0,0.06,0.43,0.44,0,22.0
4499,10,10,0.41,0.02,0.0,0.0,0.43,0.43,0,24.0
4500,6,6,0.31,0.12,0.0,0.01,0.43,0.44,0,21.0
4501,16,0,0.17,0.0,0.0,0.26,0.43,0.43,0,17.0
4502,15,8,0.24,0.16,0.0,0.03,0.43,0.43,0,24.0
4503,29,10,0.32,0.09,0.0,0.02,0.43,0.43,0,24.0
4504,6,9,0.31,0.12,0.0,0.01,0.43,0.44,0,20.0
4505,13,10,0.01,0.36,0.0,0.06,0.43,0.43,0,12.0
4506,16,0,0.36,0.01,0.0,0.06,0.43,0.43,0,20.0
4507,18,6,0.13,0.21,0.01,0.08,0.43,0.43,0,11.0
4508,4,3,0.41,0.0,0.0,0.03,0.43,0.4399999999999999,0,15.0
4509,21,4,0.0,0.0,0.43,0.0,0.43,0.43,0,29.0
4510,29,10,0.4,0.02,0.0,0.02,0.43,0.44,0,22.0
4511,13,8,0.22,0.18,0.0,0.04,0.43,0.44,0,9.0
4512,30,3,0.35,0.04,0.0,0.04,0.43,0.4299999999999999,0,10.0
4513,25,10,0.38,0.03,0.0,0.03,0.43,0.44,0,15.0
4514,16,0,0.21,0.17,0.0,0.06,0.43,0.44,0,22.0
4515,26,3,0.18,0.09,0.14,0.03,0.43,0.44,0,9.0
4516,15,10,0.24,0.16,0.0,0.03,0.43,0.43,0,24.0
4517,18,0,0.16,0.2,0.0,0.07,0.43,0.43,0,11.0
4518,16,8,0.21,0.17,0.0,0.06,0.43,0.44,0,25.0
4519,0,0,0.4,0.02,0.0,0.0,0.43,0.42,0,44.0
4520,16,7,0.21,0.17,0.0,0.06,0.43,0.44,0,21.0
4521,4,7,0.28,0.03,0.1,0.02,0.43,0.43,0,16.0
4522,6,4,0.31,0.11,0.0,0.01,0.43,0.43,0,23.0
4523,6,4,0.18,0.07,0.17,0.01,0.43,0.43,0,22.0
4524,23,9,0.0,0.0,0.43,0.0,0.43,0.43,0,31.0
4525,25,10,0.23,0.15,0.01,0.04,0.43,0.43,0,15.0
4526,17,7,0.12,0.07,0.21,0.03,0.43,0.43,0,15.0
4527,28,8,0.21,0.19,0.0,0.04,0.43,0.44,0,13.0
4528,6,3,0.31,0.11,0.0,0.01,0.43,0.43,0,21.0
4529,16,0,0.15,0.04,0.0,0.24,0.43,0.43,0,16.0
4530,16,0,0.21,0.16,0.0,0.06,0.43,0.43,0,22.0
4531,25,0,0.24,0.15,0.0,0.04,0.43,0.43,0,15.0
4532,28,11,0.35,0.05,0.0,0.03,0.43,0.4299999999999999,0,18.0
4533,10,6,0.28,0.14,0.0,0.01,0.43,0.43,0,27.0
4534,10,4,0.25,0.06,0.07,0.06,0.43,0.44,0,28.0
4535,13,8,0.15,0.22,0.0,0.06,0.43,0.43,0,13.0
4536,4,9,0.39,0.01,0.0,0.03,0.43,0.43,0,17.0
4537,4,4,0.33,0.03,0.04,0.03,0.43,0.4299999999999999,0,19.0
4539,16,10,0.36,0.01,0.0,0.06,0.43,0.43,0,21.0
4540,25,10,0.0,0.38,0.0,0.05,0.43,0.43,0,12.0
4541,16,7,0.21,0.16,0.0,0.05,0.43,0.42,0,22.0
4542,15,10,0.1,0.07,0.24,0.03,0.43,0.44,0,29.0
4543,4,1,0.37,0.0,0.03,0.03,0.43,0.43,0,16.0
4544,16,9,0.09,0.07,0.25,0.02,0.43,0.43,0,24.0
4545,17,9,0.21,0.08,0.09,0.05,0.43,0.43,0,13.0
4546,17,0,0.16,0.19,0.0,0.08,0.43,0.43,0,18.0
4547,19,7,0.17,0.01,0.23,0.02,0.43,0.43,0,19.0
4548,16,3,0.21,0.16,0.0,0.05,0.43,0.42,0,17.0
4549,16,7,0.07,0.05,0.29,0.02,0.43,0.43,0,19.0
4550,13,9,0.02,0.34,0.0,0.07,0.43,0.43,0,19.0
4551,30,0,0.23,0.17,0.0,0.04,0.43,0.44,0,11.0
4552,7,10,0.33,0.09,0.0,0.01,0.43,0.43,0,23.0
4553,25,6,0.39,0.0,0.0,0.03,0.43,0.42,0,16.0
4554,28,3,0.39,0.01,0.0,0.03,0.43,0.43,0,17.0
4555,6,10,0.31,0.11,0.0,0.01,0.43,0.43,0,23.0
4556,26,8,0.21,0.18,0.0,0.03,0.43,0.42,0,13.0
4557,17,0,0.27,0.1,0.0,0.05,0.43,0.42,0,15.0
4558,29,3,0.33,0.08,0.0,0.01,0.43,0.42,0,22.0
4559,4,8,0.37,0.02,0.0,0.03,0.43,0.42,0,16.0
4560,25,9,0.39,0.0,0.0,0.03,0.43,0.42,0,18.0
4561,4,0,0.24,0.14,0.0,0.04,0.43,0.42,0,14.0
4562,16,0,0.21,0.16,0.0,0.05,0.43,0.42,0,16.0
4563,15,10,0.24,0.16,0.0,0.03,0.43,0.43,0,28.0
4564,18,0,0.18,0.17,0.0,0.07,0.43,0.42,0,11.0
4565,16,3,0.21,0.16,0.0,0.05,0.43,0.42,0,20.0
4566,19,0,0.15,0.17,0.0,0.1,0.43,0.42,0,18.0
4567,19,6,0.11,0.2,0.0,0.12,0.43,0.43,0,19.0
4568,4,0,0.39,0.0,0.0,0.03,0.42,0.42,0,19.0
4569,21,7,0.0,0.0,0.42,0.0,0.42,0.42,0,28.0
4570,19,11,0.0,0.0,0.42,0.0,0.42,0.42,0,14.0
4571,7,10,0.33,0.09,0.0,0.01,0.42,0.43,0,23.0
4572,4,0,0.22,0.16,0.0,0.04,0.42,0.42,0,16.0
4573,19,0,0.13,0.19,0.0,0.11,0.42,0.43,0,16.0
4574,4,7,0.23,0.02,0.16,0.02,0.42,0.43,0,17.0
4575,16,4,0.21,0.16,0.0,0.05,0.42,0.42,0,18.0
4576,6,7,0.14,0.05,0.22,0.01,0.42,0.42,0,24.0
4577,17,3,0.24,0.13,0.0,0.06,0.42,0.43,0,16.0
4578,16,8,0.35,0.01,0.0,0.06,0.42,0.42,0,19.0
4579,16,10,0.21,0.16,0.0,0.05,0.42,0.42,0,20.0
4580,7,8,0.33,0.09,0.0,0.01,0.42,0.43,0,22.0
4581,29,9,0.31,0.1,0.0,0.01,0.42,0.42,0,22.0
4582,28,3,0.23,0.15,0.0,0.04,0.42,0.42,0,16.0
4583,16,1,0.21,0.16,0.0,0.05,0.42,0.42,0,22.0
4584,15,1,0.24,0.16,0.0,0.03,0.42,0.43,0,26.0
4585,23,0,0.0,0.0,0.42,0.0,0.42,0.42,0,34.0
4586,15,0,0.24,0.16,0.0,0.03,0.42,0.43,0,27.0
4587,2,7,0.22,0.13,0.04,0.04,0.42,0.4299999999999999,0,12.0
4588,7,10,0.33,0.08,0.0,0.01,0.42,0.42,0,20.0
4589,28,10,0.15,0.23,0.0,0.04,0.42,0.42,0,14.0
4590,6,4,0.0,0.0,0.41,0.01,0.42,0.42,0,21.0
4591,4,4,0.39,0.0,0.0,0.03,0.42,0.42,0,17.0
4592,25,8,0.34,0.04,0.01,0.04,0.42,0.43,0,18.0
4593,19,11,0.03,0.2,0.1,0.11,0.42,0.44,0,18.0
4594,15,9,0.24,0.16,0.0,0.03,0.42,0.43,0,28.0
4595,16,10,0.21,0.16,0.0,0.05,0.42,0.42,0,22.0
4596,15,10,0.23,0.16,0.0,0.03,0.42,0.42,0,22.0
4597,20,7,0.22,0.01,0.16,0.03,0.42,0.42,0,13.0
4598,4,0,0.2,0.19,0.0,0.04,0.42,0.43,0,15.0
4599,4,9,0.38,0.01,0.0,0.03,0.42,0.42,0,19.0
4600,4,0,0.42,0.0,0.0,0.0,0.42,0.42,0,16.0
4601,15,6,0.23,0.16,0.0,0.03,0.42,0.42,0,24.0
4602,21,7,0.0,0.0,0.42,0.0,0.42,0.42,0,28.0
4603,29,10,0.32,0.09,0.0,0.02,0.42,0.43,0,21.0
4604,6,3,0.3,0.11,0.0,0.01,0.42,0.42,0,20.0
4605,16,6,0.21,0.16,0.0,0.05,0.42,0.42,0,22.0
4606,16,0,0.21,0.16,0.0,0.05,0.42,0.42,0,18.0
4607,16,0,0.21,0.16,0.0,0.05,0.42,0.42,0,23.0
4608,25,4,0.33,0.03,0.04,0.03,0.42,0.4299999999999999,0,18.0
4609,16,6,0.35,0.01,0.0,0.06,0.42,0.42,0,21.0
4610,28,8,0.19,0.17,0.03,0.04,0.42,0.43,0,15.0
4611,6,0,0.3,0.11,0.0,0.01,0.42,0.42,0,21.0
4612,4,2,0.37,0.02,0.0,0.03,0.42,0.42,0,16.0
4613,6,4,0.3,0.11,0.0,0.01,0.42,0.42,0,21.0
4614,15,6,0.23,0.16,0.0,0.03,0.42,0.42,0,27.0
4615,19,10,0.39,0.0,0.0,0.03,0.42,0.42,0,20.0
4616,15,7,0.0,0.0,0.39,0.03,0.42,0.42,0,26.0
4617,4,3,0.39,0.0,0.0,0.03,0.42,0.42,0,18.0
4618,19,2,0.0,0.0,0.42,0.0,0.42,0.42,0,17.0
4619,29,6,0.35,0.05,0.0,0.02,0.42,0.42,0,23.0
4620,16,10,0.0,0.0,0.42,0.0,0.42,0.42,0,21.0
4621,4,1,0.2,0.08,0.12,0.03,0.42,0.43,0,15.0
4622,16,0,0.21,0.16,0.0,0.05,0.42,0.42,0,22.0
4623,10,6,0.35,0.06,0.0,0.0,0.42,0.41,0,27.0
4624,10,10,0.34,0.07,0.0,0.0,0.42,0.41,0,25.0
4625,10,5,0.34,0.07,0.0,0.0,0.42,0.41,0,24.0
4626,10,10,0.0,0.0,0.39,0.03,0.42,0.42,0,26.0
4627,10,8,0.34,0.07,0.0,0.0,0.42,0.41,0,25.0
4628,7,8,0.32,0.08,0.0,0.01,0.42,0.41,0,21.0
4629,17,3,0.19,0.16,0.0,0.07,0.42,0.42,0,15.0
4630,18,0,0.09,0.25,0.02,0.06,0.42,0.42,0,10.0
4631,16,10,0.35,0.01,0.0,0.06,0.42,0.42,0,17.0
4632,30,0,0.24,0.15,0.0,0.03,0.42,0.42,0,11.0
4633,29,9,0.32,0.09,0.0,0.02,0.42,0.43,0,21.0
4634,7,4,0.32,0.08,0.0,0.01,0.42,0.41,0,21.0
4635,28,9,0.36,0.03,0.0,0.03,0.42,0.42,0,19.0
4636,23,10,0.0,0.0,0.42,0.0,0.42,0.42,0,30.0
4637,6,3,0.3,0.11,0.0,0.01,0.42,0.42,0,21.0
4638,16,10,0.21,0.16,0.0,0.05,0.42,0.42,0,17.0
4639,4,3,0.0,0.0,0.42,0.0,0.42,0.42,0,15.0
4640,7,0,0.32,0.08,0.0,0.01,0.42,0.41,0,20.0
4641,25,1,0.39,0.0,0.0,0.03,0.42,0.42,0,16.0
4642,16,11,0.2,0.16,0.0,0.05,0.42,0.41,0,18.0
4643,4,9,0.35,0.03,0.0,0.03,0.42,0.41,0,16.0
4644,28,0,0.36,0.03,0.0,0.03,0.42,0.42,0,20.0
4645,15,0,0.14,0.1,0.16,0.03,0.42,0.43,0,24.0
4646,25,6,0.39,0.0,0.0,0.03,0.42,0.42,0,17.0
4647,16,8,0.2,0.16,0.0,0.05,0.42,0.41,0,23.0
4648,7,5,0.32,0.08,0.0,0.01,0.42,0.41,0,20.0
4649,16,0,0.18,0.14,0.05,0.05,0.42,0.42,0,20.0
4650,17,0,0.21,0.12,0.03,0.05,0.42,0.41,0,15.0
4651,4,9,0.22,0.05,0.13,0.02,0.42,0.42,0,17.0
4652,15,10,0.02,0.02,0.35,0.03,0.42,0.4199999999999999,0,27.0
4653,6,4,0.3,0.11,0.0,0.01,0.42,0.42,0,24.0
4654,29,8,0.31,0.09,0.0,0.01,0.42,0.41,0,19.0
4655,25,1,0.18,0.17,0.03,0.04,0.42,0.42,0,18.0
4656,29,0,0.31,0.09,0.0,0.01,0.42,0.41,0,19.0
4657,19,0,0.21,0.13,0.0,0.08,0.42,0.42,0,16.0
4658,19,0,0.39,0.0,0.0,0.03,0.42,0.42,0,15.0
4659,26,3,0.19,0.11,0.09,0.03,0.42,0.42,0,10.0
4660,2,0,0.16,0.12,0.11,0.03,0.42,0.42,0,9.0
4661,17,0,0.13,0.21,0.0,0.08,0.42,0.42,0,15.0
4662,25,10,0.16,0.0,0.25,0.01,0.42,0.42,0,14.0
4663,17,2,0.16,0.18,0.0,0.07,0.42,0.41,0,14.0
4664,29,7,0.31,0.09,0.0,0.01,0.42,0.41,0,21.0
4665,19,10,0.0,0.28,0.0,0.14,0.42,0.42,0,15.0
4666,16,0,0.2,0.16,0.0,0.05,0.42,0.41,0,18.0
4667,15,1,0.17,0.12,0.1,0.03,0.42,0.42,0,25.0
4668,15,2,0.16,0.11,0.12,0.03,0.42,0.42,0,28.0
4669,16,3,0.2,0.16,0.0,0.05,0.42,0.41,0,21.0
4670,19,4,0.22,0.09,0.04,0.07,0.42,0.42,0,18.0
4671,16,0,0.2,0.16,0.0,0.05,0.42,0.41,0,21.0
4672,21,2,0.0,0.0,0.42,0.0,0.42,0.42,0,30.0
4673,17,5,0.26,0.05,0.06,0.04,0.42,0.41,0,16.0
4674,29,9,0.3,0.1,0.0,0.02,0.42,0.42,0,24.0
4675,28,8,0.36,0.02,0.0,0.03,0.41,0.41,0,18.0
4676,16,10,0.2,0.16,0.0,0.05,0.41,0.41,0,22.0
4677,16,9,0.15,0.12,0.11,0.04,0.41,0.42,0,22.0
4678,4,0,0.26,0.12,0.0,0.04,0.41,0.42,0,16.0
4679,2,0,0.0,0.0,0.41,0.0,0.41,0.41,0,12.0
4680,16,3,0.2,0.16,0.0,0.05,0.41,0.41,0,22.0
4681,6,1,0.3,0.11,0.0,0.01,0.41,0.42,0,24.0
4682,16,10,0.2,0.16,0.0,0.05,0.41,0.41,0,22.0
4683,6,1,0.3,0.11,0.0,0.01,0.41,0.42,0,24.0
4684,20,3,0.14,0.07,0.15,0.06,0.41,0.42,0,12.0
4686,13,0,0.41,0.0,0.0,0.0,0.41,0.41,0,27.0
4687,16,10,0.04,0.21,0.05,0.11,0.41,0.41,0,15.0
4688,3,6,0.0,0.0,0.41,0.0,0.41,0.41,0,26.0
4689,15,8,0.23,0.16,0.0,0.03,0.41,0.42,0,27.0
4690,16,0,0.34,0.01,0.0,0.06,0.41,0.41,0,18.0
4691,13,8,0.01,0.39,0.0,0.02,0.41,0.42,0,18.0
4692,17,6,0.37,0.01,0.0,0.03,0.41,0.41,0,18.0
4693,16,10,0.2,0.16,0.0,0.05,0.41,0.41,0,15.0
4694,15,3,0.23,0.16,0.0,0.03,0.41,0.42,0,25.0
4695,29,8,0.26,0.13,0.0,0.02,0.41,0.41,0,20.0
4696,19,2,0.0,0.0,0.41,0.0,0.41,0.41,0,16.0
4697,15,10,0.23,0.16,0.0,0.03,0.41,0.42,0,25.0
4698,15,0,0.23,0.16,0.0,0.03,0.41,0.42,0,26.0
4699,15,10,0.0,0.0,0.39,0.03,0.41,0.42,0,25.0
4700,17,8,0.16,0.17,0.02,0.06,0.41,0.41,0,10.0
4701,21,0,0.0,0.0,0.41,0.0,0.41,0.41,0,30.0
4702,28,0,0.28,0.1,0.0,0.03,0.41,0.41,0,13.0
4703,19,8,0.17,0.15,0.0,0.09,0.41,0.41,0,16.0
4704,28,8,0.18,0.19,0.0,0.04,0.41,0.41,0,11.0
4705,4,1,0.15,0.22,0.0,0.05,0.41,0.42,0,16.0
4706,28,9,0.21,0.16,0.0,0.04,0.41,0.41,0,10.0
4707,16,4,0.2,0.16,0.0,0.05,0.41,0.41,0,23.0
4708,4,3,0.0,0.0,0.41,0.0,0.41,0.41,0,18.0
4709,4,4,0.31,0.03,0.04,0.03,0.41,0.4099999999999999,0,17.0
4710,17,2,0.21,0.08,0.09,0.04,0.41,0.42,0,15.0
4711,16,0,0.2,0.16,0.0,0.05,0.41,0.41,0,19.0
4712,19,0,0.27,0.08,0.0,0.06,0.41,0.41,0,18.0
4713,21,1,0.0,0.0,0.41,0.0,0.41,0.41,0,29.0
4714,16,1,0.34,0.01,0.0,0.06,0.41,0.41,0,20.0
4715,25,3,0.28,0.1,0.0,0.04,0.41,0.42,0,16.0
4716,25,9,0.36,0.03,0.0,0.03,0.41,0.42,0,16.0
